urlLength,hostnameLength,pathLength,dotCount,dashCount,atCount,questionCount,digitCount,digitRatio,hasIpAddress,hasSensitiveWords,hasDoubleSlashRedirect,hasHttpsTokenInDomain,nanEntropy,nanRelativeEntropy,status
46.0,18.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3567796494470397,0.35588938078349686,1
49.0,14.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295461844238322,0.3647918976800194,0
46.0,21.0,18.0,2.0,0.0,0.0,0.0,2.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.2987949406953985,0.37348134674036887,1
113.0,15.0,76.0,2.0,1.0,0.0,1.0,6.0,0.05309734513274336,0.0,0.0,0.0,0.0,2.260820318171659,0.26160394642465845,1
36.0,27.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
21.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,1
32.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
27.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
22.0,14.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,1
25.0,10.0,7.0,1.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,1
61.0,22.0,32.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895461844238322,0.39610525419201525,0
106.0,30.0,32.0,2.0,2.0,0.0,1.0,9.0,0.08490566037735849,0.0,1.0,0.0,0.0,2.4729055953200563,0.5370018534390694,1
41.0,22.0,11.0,3.0,1.0,0.0,0.0,1.0,0.024390243902439025,0.0,0.0,0.0,0.0,1.6854752972273344,0.18521623019500558,1
26.0,13.0,6.0,3.0,0.0,0.0,0.0,10.0,0.38461538461538464,1.0,0.0,0.0,0.0,1.4488156357251847,0.4013580026428195,1
22.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
69.0,15.0,47.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6858157091530304,0.24493774177183297,1
48.0,21.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1488348542809166,0.47559235952736834,1
19.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
38.0,6.0,25.0,2.0,0.0,0.0,0.0,4.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.9056390622295665,1.0473798571903297,0
47.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7527152789797045,0.3715274213600723,0
60.0,26.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.058813890331201,0.21145829546201683,0
28.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
28.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
98.0,14.0,77.0,4.0,0.0,0.0,0.0,28.0,0.2857142857142857,1.0,0.0,0.0,0.0,1.4237949406953985,0.35295805974840816,1
68.0,42.0,19.0,4.0,0.0,0.0,0.0,13.0,0.19117647058823528,0.0,1.0,0.0,0.0,1.3921472236645345,0.40513528614360994,1
135.0,29.0,21.0,8.0,1.0,0.0,2.0,6.0,0.044444444444444446,0.0,1.0,0.0,0.0,2.4838561897747247,0.5338020279397262,1
103.0,13.0,82.0,2.0,8.0,0.0,0.0,12.0,0.11650485436893204,0.0,0.0,0.0,0.0,1.6457113704075783,0.7758885702764323,0
96.0,14.0,10.0,4.0,1.0,0.0,1.0,4.0,0.041666666666666664,0.0,0.0,0.0,0.0,2.523231428797621,1.1347952314782432,0
25.0,10.0,7.0,1.0,0.0,0.0,0.0,4.0,0.16,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,1
66.0,19.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8464393446710154,0.5603652373960677,0
127.0,50.0,19.0,4.0,1.0,0.0,1.0,22.0,0.1732283464566929,0.0,1.0,0.0,0.0,2.794653473544342,0.6878852944419702,1
63.0,33.0,23.0,5.0,2.0,0.0,0.0,3.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.7841591278514217,0.2846519333918842,1
32.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
65.0,32.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7609640474436812,0.24115401688675567,0
40.0,25.0,7.0,2.0,2.0,0.0,0.0,1.0,0.025,0.0,1.0,0.0,0.0,1.836591668108979,0.2527498126060475,1
49.0,18.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
54.0,24.0,23.0,2.0,1.0,0.0,0.0,2.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.9609640474436814,0.34301328417640853,0
28.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.4406846959103213,1
81.0,15.0,59.0,3.0,0.0,0.0,0.0,5.0,0.06172839506172839,0.0,0.0,0.0,0.0,1.7884504573082896,0.8116912205227649,0
82.0,31.0,43.0,4.0,3.0,0.0,0.0,6.0,0.07317073170731707,0.0,0.0,0.0,0.0,1.8262452584026092,0.27814746627968123,0
32.0,24.0,1.0,2.0,0.0,0.0,0.0,3.0,0.09375,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
64.0,21.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5709505944546687,0.2207296843717695,1
64.0,23.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7609640474436812,0.24115401688675567,0
39.0,18.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.195554840773891,0
203.0,18.0,178.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9370927081530442,0.5128486831685064,1
41.0,19.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,0
154.0,44.0,9.0,6.0,0.0,0.0,1.0,73.0,0.474025974025974,0.0,0.0,0.0,0.0,1.8919954870390203,0.5249391495403408,1
57.0,23.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224394445405986,0.3973075119668213,0
66.0,18.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8676338909712125,0.716901111523725,1
35.0,14.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9056390622295665,0.2927316889661975,0
26.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
59.0,8.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
32.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
101.0,21.0,61.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9197367178034825,0.25560782115289316,1
99.0,16.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.374556048381884,1.5693260936582436,0
74.0,14.0,53.0,3.0,0.0,0.0,0.0,5.0,0.06756756756756757,0.0,0.0,0.0,0.0,1.856564762130954,0.7734057263575307,1
27.0,18.0,1.0,2.0,0.0,0.0,0.0,2.0,0.07407407407407407,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
111.0,20.0,50.0,4.0,1.0,0.0,1.0,12.0,0.10810810810810811,0.0,0.0,0.0,0.0,2.063458298648303,0.2284428875111567,1
84.0,13.0,64.0,3.0,4.0,0.0,0.0,28.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.4410685859554375,0.7584496006886372,0
30.0,11.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
129.0,54.0,20.0,5.0,1.0,0.0,1.0,20.0,0.15503875968992248,0.0,1.0,0.0,0.0,2.7232196723355075,0.5722815748370369,1
43.0,14.0,22.0,4.0,0.0,0.0,0.0,13.0,0.3023255813953488,1.0,0.0,0.0,0.0,1.3921472236645345,0.40513528614360994,1
22.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,1
62.0,15.0,36.0,3.0,1.0,0.0,1.0,1.0,0.016129032258064516,0.0,0.0,0.0,0.0,2.1416195253341384,0.25485668025775654,1
137.0,23.0,97.0,2.0,2.0,0.0,1.0,6.0,0.043795620437956206,0.0,0.0,0.0,0.0,2.5025980682472606,0.3969606754607207,1
98.0,23.0,34.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063458298648303,0.5943305274685498,1
122.0,31.0,84.0,2.0,0.0,0.0,0.0,34.0,0.2786885245901639,0.0,0.0,0.0,0.0,1.4182958340544896,0.825131341989442,1
27.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,0
120.0,13.0,100.0,3.0,11.0,0.0,0.0,9.0,0.075,0.0,0.0,0.0,0.0,1.8949645376549995,0.9151031909150102,0
25.0,17.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,0
30.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
25.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,0
50.0,23.0,19.0,3.0,0.0,0.0,0.0,6.0,0.12,0.0,0.0,0.0,0.0,1.3516441151533924,0.35784811843708364,1
29.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
29.0,20.0,1.0,2.0,0.0,0.0,0.0,2.0,0.06896551724137931,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
21.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
51.0,33.0,11.0,4.0,2.0,0.0,0.0,3.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.8464393446710154,0.31370121685122476,1
96.0,22.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5058762556041068,0.3795673177540825,1
73.0,13.0,52.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5546097612655667,1.1678810529297607,0
55.0,25.0,23.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8676338909712122,0.5175621232299229,0
82.0,22.0,52.0,2.0,0.0,0.0,0.0,3.0,0.036585365853658534,0.0,1.0,0.0,0.0,1.4182958340544896,0.41332031325437374,1
42.0,22.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
109.0,15.0,66.0,4.0,2.0,0.0,1.0,5.0,0.045871559633027525,0.0,0.0,0.0,0.0,1.9732285161344474,0.2031570057028365,1
45.0,25.0,13.0,3.0,0.0,0.0,0.0,6.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
208.0,24.0,51.0,7.0,3.0,0.0,1.0,47.0,0.22596153846153846,0.0,0.0,0.0,0.0,2.6968270793746956,0.44408712595763045,1
132.0,16.0,24.0,3.0,0.0,0.0,1.0,4.0,0.030303030303030304,0.0,0.0,0.0,0.0,2.355388542207534,0.5861292829818769,1
74.0,18.0,49.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7841591278514217,0.6132182756621265,0
263.0,20.0,78.0,5.0,0.0,0.0,1.0,72.0,0.2737642585551331,0.0,1.0,0.0,0.0,2.280787654949452,0.4898303814972691,1
34.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
48.0,20.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
40.0,26.0,6.0,4.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,1.4056390622295665,0.4641653466959551,1
151.0,10.0,134.0,3.0,1.0,1.0,0.0,41.0,0.271523178807947,0.0,0.0,0.0,0.0,2.113283334294875,0.6736611559001419,1
28.0,21.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.42344957488838875,1
45.0,23.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
21.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
77.0,23.0,47.0,1.0,0.0,0.0,0.0,20.0,0.2597402597402597,0.0,0.0,0.0,0.0,1.1488348542809166,0.47559235952736834,1
72.0,23.0,41.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.789929075309999,0.332131453345772,0
74.0,22.0,32.0,3.0,0.0,0.0,1.0,5.0,0.06756756756756757,0.0,0.0,0.0,0.0,1.971747257128181,0.44785257777330867,0
78.0,12.0,59.0,3.0,4.0,0.0,0.0,7.0,0.08974358974358974,0.0,0.0,0.0,0.0,2.199687794731328,0.5800721430716077,0
122.0,33.0,51.0,3.0,2.0,0.0,1.0,6.0,0.04918032786885246,0.0,0.0,0.0,0.0,2.48345859334435,0.3606079890291163,0
76.0,50.0,19.0,4.0,1.0,0.0,0.0,10.0,0.13157894736842105,0.0,1.0,0.0,0.0,1.721928094887362,0.2277746811308793,1
50.0,20.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516441151533924,0.35784811843708364,0
56.0,36.0,12.0,5.0,2.0,0.0,0.0,9.0,0.16071428571428573,0.0,0.0,0.0,0.0,1.789929075309999,0.35630959905823245,1
51.0,18.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516441151533924,0.35784811843708364,1
51.0,13.0,31.0,1.0,0.0,0.0,0.0,3.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.9219280948873623,0.5803031498391755,1
34.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.4406846959103213,0
50.0,32.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.295461844238322,0.6018256434677245,1
26.0,17.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.195554840773891,1
33.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
82.0,23.0,51.0,2.0,6.0,0.0,0.0,20.0,0.24390243902439024,0.0,0.0,0.0,0.0,1.7273966735744792,0.6516834214927226,1
37.0,28.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.195554840773891,1
33.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,0
38.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
97.0,22.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4345491399952024,0.4031561293280539,1
54.0,18.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.18532351931576563,0
59.0,27.0,25.0,3.0,0.0,0.0,0.0,2.0,0.03389830508474576,0.0,0.0,0.0,0.0,1.3516441151533924,0.35784811843708364,1
73.0,25.0,41.0,3.0,0.0,0.0,0.0,3.0,0.0410958904109589,0.0,0.0,0.0,0.0,1.295461844238322,0.3647918976800194,1
73.0,15.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.789929075309999,0.5087212099209064,0
75.0,25.0,43.0,2.0,5.0,0.0,0.0,6.0,0.08,0.0,0.0,0.0,0.0,1.7841591278514217,0.6132182756621265,0
28.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
128.0,50.0,20.0,4.0,1.0,0.0,1.0,26.0,0.203125,0.0,1.0,0.0,0.0,2.7550576199383077,0.6082479137786792,1
60.0,15.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3921472236645345,0.40513528614360994,0
111.0,15.0,89.0,2.0,1.0,0.0,0.0,23.0,0.2072072072072072,0.0,0.0,0.0,0.0,1.2916919971380596,0.3358245782720044,1
48.0,28.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.37348134674036887,1
66.0,15.0,43.0,3.0,0.0,0.0,0.0,10.0,0.15151515151515152,0.0,0.0,0.0,0.0,1.5510981710072647,0.34636068346485016,0
52.0,19.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2998963911678914,0.881776620129953,1
51.0,24.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.3888705625287311,0
25.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,0
38.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
95.0,24.0,64.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5683182557028439,1.020185189773672,0
129.0,6.0,9.0,4.0,2.0,0.0,1.0,16.0,0.12403100775193798,0.0,0.0,0.0,0.0,3.1590795706241748,1.2863591076547602,1
23.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
83.0,24.0,52.0,2.0,6.0,0.0,0.0,4.0,0.04819277108433735,0.0,0.0,0.0,0.0,1.7273966735744792,0.6516834214927226,0
52.0,22.0,22.0,3.0,1.0,0.0,0.0,2.0,0.038461538461538464,0.0,0.0,0.0,0.0,1.971747257128181,0.17886881485693154,0
34.0,19.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3787834934861753,0.3585169326019688,1
53.0,21.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7527152789797045,0.1905967162818808,0
45.0,18.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
75.0,23.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1981174211304033,0.3919596626280927,1
27.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
65.0,19.0,39.0,2.0,0.0,0.0,0.0,4.0,0.06153846153846154,0.0,0.0,0.0,0.0,1.1567796494470395,0.42446284387539995,1
16.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.42991713651265245,0
26.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2516291673878228,0.4406846959103213,0
83.0,16.0,60.0,1.0,4.0,0.0,0.0,34.0,0.40963855421686746,0.0,0.0,0.0,0.0,1.6258145836939115,0.5303552914030535,1
26.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
37.0,23.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
30.0,23.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.42344957488838875,1
93.0,17.0,68.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8092000326978122,0.4760039645778922,0
47.0,22.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
27.0,18.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.195554840773891,1
22.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
59.0,18.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6140054628542202,0.25727747689933156,1
33.0,24.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9056390622295665,0.2927316889661975,0
32.0,25.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.42344957488838875,1
27.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
17.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.42991713651265245,0
49.0,20.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.224394445405986,0.3973075119668213,1
38.0,23.0,8.0,2.0,0.0,0.0,0.0,4.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,1
41.0,16.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0975609756097561,0.0,0.0,0.0,0.0,2.0,0.6730064076738707,1
57.0,16.0,33.0,2.0,0.0,0.0,0.0,5.0,0.08771929824561403,0.0,0.0,0.0,0.0,2.1180782093497093,1.1665761574363616,0
22.0,14.0,1.0,3.0,0.0,0.0,0.0,11.0,0.5,1.0,0.0,0.0,0.0,1.4488156357251847,0.4013580026428195,1
48.0,17.0,12.0,3.0,0.0,0.0,1.0,5.0,0.10416666666666667,0.0,0.0,0.0,0.0,2.113283334294875,0.5735370601693613,1
23.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
20.0,9.0,4.0,1.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,1
98.0,22.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8262452584026092,1.1674186164827254,0
36.0,29.0,31.0,2.0,1.0,0.0,0.0,2.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.9182958340544893,0.2564330860768219,1
243.0,60.0,10.0,5.0,5.0,0.0,1.0,85.0,0.3497942386831276,0.0,1.0,0.0,0.0,2.926646479830902,0.832370543381612,1
51.0,26.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8910611120726528,0.2860706448600423,0
31.0,19.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.18532351931576563,0
110.0,16.0,17.0,2.0,1.0,0.0,1.0,14.0,0.12727272727272726,0.0,0.0,0.0,0.0,2.2221915755066783,0.3168869293112633,1
54.0,13.0,34.0,3.0,0.0,0.0,0.0,6.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.8464393446710154,0.5603652373960677,0
100.0,18.0,75.0,3.0,1.0,0.0,0.0,17.0,0.17,0.0,0.0,0.0,0.0,1.4885252948977485,0.2313391070123119,1
38.0,31.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.42344957488838875,1
73.0,18.0,48.0,1.0,1.0,0.0,0.0,19.0,0.2602739726027397,0.0,1.0,0.0,0.0,1.5487949406953985,0.28776451787549,1
63.0,18.0,37.0,4.0,1.0,0.0,0.0,8.0,0.12698412698412698,0.0,0.0,0.0,0.0,2.406666316740689,1.0515841323531858,0
35.0,26.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
31.0,22.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,0
57.0,22.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516441151533924,0.35784811843708364,0
167.0,12.0,148.0,2.0,0.0,0.0,0.0,20.0,0.11976047904191617,0.0,0.0,0.0,0.0,1.75,0.3888705625287311,1
58.0,26.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,0
28.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.4406846959103213,1
86.0,14.0,64.0,1.0,11.0,0.0,0.0,8.0,0.09302325581395349,0.0,0.0,0.0,0.0,1.4366664819166872,1.080410619153138,0
19.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,1
39.0,18.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,1
27.0,19.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4488156357251847,0.4013580026428195,1
36.0,16.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
77.0,26.0,22.0,2.0,0.0,0.0,1.0,11.0,0.14285714285714285,0.0,0.0,0.0,0.0,2.35274578087187,0.9806225996875351,1
40.0,32.0,34.0,4.0,0.0,0.0,0.0,5.0,0.125,0.0,0.0,0.0,0.0,1.3787834934861753,0.5842633571616881,1
58.0,26.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295461844238322,0.3647918976800194,1
60.0,26.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7527152789797045,0.3715274213600723,0
